6.600000000000000000e+01,6.000000000000000000e+01,6.700000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01
6.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
