6.000000000000000000e+01,6.700000000000000000e+01,6.100000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01
0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
